date,high,low,cache,share_count,amount_in_shares,overall_result,comission,tax,total_tax
2020-01-03,230.04,226.25,400000.0,0,0.0,400000.0,0,0,0
2020-01-06,226.73,223.86,400000.0,0,0.0,400000.0,0,0,0
2020-01-08,230.87,225.22,400000.0,0,0.0,400000.0,0,0,0
2020-01-09,232.7,230.24,400000.0,0,0.0,400000.0,0,0,0
2020-01-10,232.4,230.05,400000.0,0,0.0,400000.0,0,0,0
2020-01-13,234.95,231.99,400000.0,0,0.0,400000.0,0,0,0
2020-01-14,236.47,230.14,400000.0,0,0.0,400000.0,0,0,0
2020-01-15,232.8,230.02,400000.0,0,0.0,400000.0,0,0,0
2020-01-16,233.07,230.6,400000.0,0,0.0,400000.0,0,0,0
2020-01-17,235.21,231.2,400000.0,0,0.0,400000.0,0,0,0
2020-01-20,238.7,234.59,400000.0,0,0.0,400000.0,0,0,0
2020-01-21,239.43,235.11,400000.0,0,0.0,400000.0,0,0,0
2020-01-22,241.24,235.63,400000.0,0,0.0,400000.0,0,0,0
2020-01-23,236.17,232.97,400000.0,0,0.0,400000.0,0,0,0
2020-01-24,236.29,233.73,400000.0,0,0.0,400000.0,0,0,0
2020-01-27,232.4,227.0,400000.0,0,0.0,400000.0,0,0,0
2020-01-28,230.45,226.0,400000.0,0,0.0,400000.0,0,0,0
2020-01-29,232.23,230.15,400000.0,0,0.0,400000.0,0,0,0
2020-01-30,230.48,228.24,400000.0,0,0.0,400000.0,0,0,0
2020-01-31,231.3,222.23,400000.0,0,0.0,400000.0,0,0,0
2020-02-03,226.9,224.56,400000.0,0,0.0,400000.0,0,0,0
2020-02-04,227.64,225.77,400000.0,0,0.0,400000.0,0,0,0
2020-02-05,231.69,225.6,400000.0,0,0.0,400000.0,0,0,0
2020-02-06,231.65,228.45,400000.0,0,0.0,400000.0,0,0,0
2020-02-07,231.08,226.5,400000.0,0,0.0,400000.0,0,0,0
2020-02-10,232.85,229.71,400000.0,0,0.0,400000.0,0,0,0
2020-02-11,243.4,232.61,400000.0,0,0.0,400000.0,0,0,0
2020-02-12,238.8,233.25,400000.0,0,0.0,400000.0,0,0,0
2020-02-13,237.0,233.72,400000.0,0,0.0,400000.0,0,0,0
2020-02-14,236.99,232.33,400000.0,0,0.0,400000.0,0,0,0
2020-02-17,234.0,230.41,400000.0,0,0.0,400000.0,0,0,0
2020-02-18,231.05,225.75,400000.0,0,0.0,400000.0,0,0,0
2020-02-19,229.86,227.15,400000.0,0,0.0,400000.0,0,0,0
2020-02-20,231.7,229.6,400000.0,0,0.0,400000.0,0,0,0
2020-02-21,231.33,228.12,400000.0,0,0.0,400000.0,0,0,0
2020-02-25,229.27,226.8,400000.0,0,0.0,400000.0,0,0,0
2020-02-26,229.38,225.2,400000.0,0,0.0,400000.0,0,0,0
2020-02-27,228.27,221.5,400000.0,0,0.0,400000.0,0,0,0
2020-02-28,221.0,210.0,400000.0,0,0.0,400000.0,0,0,0
2020-03-02,222.34,207.09,400000.0,0,0.0,400000.0,0,0,0
2020-03-03,223.53,218.16,400000.0,0,0.0,400000.0,0,0,0
2020-03-04,222.5,218.83,400000.0,0,0.0,400000.0,0,0,0
2020-03-05,224.2,218.65,400000.0,0,0.0,400000.0,0,0,0
2020-03-06,217.99,207.51,400000.0,0,0.0,400000.0,0,0,0
2020-03-10,203.67,177.0,400000.0,0,0.0,400000.0,0,0,0
2020-03-11,200.0,187.03,400000.0,0,0.0,400000.0,0,0,0
2020-03-12,181.51,169.07,400000.0,0,0.0,400000.0,0,0,0
2020-03-13,190.0,172.13,400000.0,0,0.0,400000.0,0,0,0
2020-03-16,183.1,168.0,400000.0,0,0.0,400000.0,0,0,0
2020-03-17,186.15,170.75,400000.0,0,0.0,400000.0,0,0,0
2020-03-18,172.7,160.35,132.1,2408,390096.0,390228.1,139.9,0,0
2020-03-19,173.95,160.0,132.1,2408,416463.6,416595.7,139.9,0,0
2020-03-20,186.88,177.6,132.1,2408,435607.2,435739.3,139.9,0,0
2020-03-23,178.53,172.0,132.1,2408,419473.6,419605.7,139.9,0,0
2020-03-24,183.26,178.51,132.1,2408,436088.8,436220.9,139.9,0,0
2020-03-25,189.23,173.36,132.1,2408,426240.08,426372.18,139.9,0,0
2020-03-26,180.48,174.35,132.1,2408,431272.8,431404.9,139.9,0,0
2020-03-27,180.67,173.0,132.1,2408,416584.0,416716.1,139.9,0,0
2020-03-30,173.9,167.43,132.1,2408,418390.0,418522.1,139.9,0,0
2020-03-31,178.3,174.13,132.1,2408,425806.64,425938.74,139.9,0,0
2020-04-01,175.93,172.0,132.1,2408,419232.8,419364.9,139.9,0,0
2020-04-02,178.05,171.17,132.1,2408,419810.72,419942.82,139.9,0,0
2020-04-03,175.83,173.0,132.1,2408,422604.0,422736.1,139.9,0,0
2020-04-06,180.79,175.55,132.1,2408,433151.04,433283.14,139.9,0,0
2020-04-07,187.4,181.36,132.1,2408,442445.92,442578.02,139.9,0,0
2020-04-08,185.17,181.54,132.1,2408,445889.36,446021.46,139.9,0,0
2020-04-09,188.23,184.43,132.1,2408,449332.8,449464.9,139.9,0,0
2020-04-10,187.0,184.46,132.1,2408,446298.72,446430.82,139.9,0,0
2020-04-13,186.0,180.52,132.1,2408,436811.2,436943.3,139.9,0,0
2020-04-14,183.3,179.0,132.1,2408,434306.88,434438.98,139.9,0,0
2020-04-15,179.5,171.0,132.1,2408,414176.0,414308.1,139.9,0,0
2020-04-16,175.16,169.4,132.1,2408,414561.28,414693.38,139.9,0,0
2020-04-17,175.03,165.5,132.1,2408,419232.8,419364.9,139.9,0,0
2020-04-20,173.8,171.0,132.1,2408,412658.96,412791.06,139.9,0,0
2020-04-21,169.4,166.44,132.1,2408,403701.2,403833.3,139.9,0,0
2020-04-22,172.75,166.4,132.1,2408,413935.2,414067.3,139.9,0,0
2020-04-23,173.66,171.26,132.1,2408,415717.12,415849.22,139.9,0,0
2020-04-24,173.5,170.16,132.1,2408,412875.68,413007.78,139.9,0,0
2020-04-27,173.16,171.7,132.1,2408,415211.44,415343.54,139.9,0,0
2020-04-28,177.34,171.78,132.1,2408,424096.96,424229.06,139.9,0,0
2020-04-29,177.89,176.3,132.1,2408,427420.0,427552.1,139.9,0,0
2020-04-30,179.78,176.45,132.1,2408,426697.6,426829.7,139.9,0,0
2020-05-04,177.12,174.59,132.1,2408,424626.72,424758.82,139.9,0,0
2020-05-05,179.18,177.4,132.1,2408,429803.92,429936.02,139.9,0,0
2020-05-06,181.41,178.54,132.1,2408,435848.0,435980.1,139.9,0,0
2020-05-07,183.33,179.58,132.1,2408,433488.16,433620.26,139.9,0,0
2020-05-08,180.89,178.23,132.1,2408,432934.32,433066.42,139.9,0,0
2020-05-12,180.6,176.57,132.1,2408,428383.2,428515.3,139.9,0,0
2020-05-13,176.99,174.02,132.1,2408,420484.96,420617.06,139.9,0,0
2020-05-14,175.42,172.0,132.1,2408,415693.04,415825.14,139.9,0,0
2020-05-15,174.95,172.25,132.1,2408,414850.24,414982.34,139.9,0,0
2020-05-18,177.41,173.54,132.1,2408,426553.12,426685.22,139.9,0,0
2020-05-19,180.1,173.3,132.1,2408,420412.72,420544.82,139.9,0,0
2020-05-20,178.5,173.3,132.1,2408,428335.04,428467.14,139.9,0,0
2020-05-21,179.62,176.25,132.1,2408,425710.32,425842.42,139.9,0,0
2020-05-22,176.94,175.22,132.1,2408,425397.28,425529.38,139.9,0,0
2020-05-25,177.62,174.93,132.1,2408,425734.4,425866.5,139.9,0,0
2020-05-26,179.0,176.79,132.1,2408,426745.76,426877.86,139.9,0,0
2020-05-27,179.87,176.4,132.1,2408,430550.4,430682.5,139.9,0,0
2020-05-28,185.5,179.11,132.1,2408,446684.0,446816.1,139.9,0,0
2020-05-29,184.79,180.7,132.1,2408,437292.8,437424.9,139.9,0,0
2020-06-01,185.23,182.51,132.1,2408,443072.0,443204.1,139.9,0,0
2020-06-02,193.53,184.29,132.1,2408,463540.0,463672.1,139.9,0,0
2020-06-03,199.0,193.51,132.1,2408,479167.92,479300.02,139.9,0,0
2020-06-04,199.38,192.08,132.1,2408,464984.8,465116.9,139.9,0,0
2020-06-05,200.65,194.77,132.1,2408,482322.4,482454.5,139.9,0,0
2020-06-08,202.6,198.76,132.1,2408,482804.0,482936.1,139.9,0,0
2020-06-09,202.24,195.12,132.1,2408,477867.6,477999.7,139.9,0,0
2020-06-10,198.97,195.42,132.1,2408,471606.8,471738.9,139.9,0,0
2020-06-11,194.02,190.56,132.1,2408,460891.2,461023.3,139.9,0,0
2020-06-15,191.36,186.53,132.1,2408,459928.0,460060.1,139.9,0,0
2020-06-16,195.6,192.58,132.1,2408,465225.6,465357.7,139.9,0,0
2020-06-17,194.89,191.29,132.1,2408,460626.32,460758.42,139.9,0,0
2020-06-18,192.56,187.71,132.1,2408,457038.4,457170.5,139.9,0,0
2020-06-19,192.5,190.17,132.1,2408,460144.72,460276.82,139.9,0,0
2020-06-22,192.97,189.2,132.1,2408,459952.08,460084.18,139.9,0,0
2020-06-23,193.0,190.2,132.1,2408,458724.0,458856.1,139.9,0,0
2020-06-25,190.0,186.1,132.1,2408,457520.0,457652.1,139.9,0,0
2020-06-26,190.62,186.72,132.1,2408,451740.8,451872.9,139.9,0,0
2020-06-29,190.7,186.02,132.1,2408,458964.8,459096.9,139.9,0,0
2020-06-30,191.1,187.75,132.1,2408,454534.08,454666.18,139.9,0,0
2020-07-02,192.9,188.99,132.1,2408,463780.8,463912.9,139.9,0,0
2020-07-03,194.4,191.98,132.1,2408,465875.76,466007.86,139.9,0,0
2020-07-06,197.98,195.0,132.1,2408,474159.28,474291.38,139.9,0,0
2020-07-07,196.75,192.12,132.1,2408,465346.0,465478.1,139.9,0,0
2020-07-08,194.36,191.57,132.1,2408,465899.84,466031.94,139.9,0,0
2020-07-09,194.38,191.39,132.1,2408,463443.68,463575.78,139.9,0,0
2020-07-10,193.68,190.1,132.1,2408,465923.92,466056.02,139.9,0,0
2020-07-13,195.33,190.8,132.1,2408,459614.96,459747.06,139.9,0,0
2020-07-14,192.4,189.02,132.1,2408,462745.36,462877.46,139.9,0,0
2020-07-15,193.86,191.25,132.1,2408,465249.68,465381.78,139.9,0,0
2020-07-16,195.19,191.85,132.1,2408,466814.88,466946.98,139.9,0,0
2020-07-17,195.45,193.44,132.1,2408,470017.52,470149.62,139.9,0,0
2020-07-20,197.9,193.52,132.1,2408,476157.92,476290.02,139.9,0,0
2020-07-21,200.75,197.9,132.1,2408,477626.8,477758.9,139.9,0,0
2020-07-22,199.97,196.75,132.1,2408,480058.88,480190.98,139.9,0,0
2020-07-23,200.83,197.53,132.1,2408,477747.2,477879.3,139.9,0,0
2020-07-24,199.95,196.67,132.1,2408,479192.0,479324.1,139.9,0,0
2020-07-27,201.67,198.74,132.1,2408,484706.32,484838.42,139.9,0,0
2020-07-28,202.01,199.59,132.1,2408,482731.76,482863.86,139.9,0,0
2020-07-29,203.0,200.18,132.1,2408,488510.96,488643.06,139.9,0,0
2020-07-30,210.01,200.38,132.1,2408,489618.64,489750.74,139.9,0,0
2020-07-31,205.95,203.14,132.1,2408,494771.76,494903.86,139.9,0,0
2020-08-03,210.77,204.0,132.1,2408,505246.56,505378.66,139.9,0,0
2020-08-04,211.62,208.62,132.1,2408,506643.2,506775.3,139.9,0,0
2020-08-05,211.5,208.21,132.1,2408,504114.8,504246.9,139.9,0,0
2020-08-06,210.12,208.0,132.1,2408,504355.6,504487.7,139.9,0,0
2020-08-07,210.92,208.52,132.1,2408,507124.8,507256.9,139.9,0,0
2020-08-10,211.91,209.22,132.1,2408,507221.12,507353.22,139.9,0,0
2020-08-11,216.4,210.72,132.1,2408,515456.48,515588.58,139.9,0,0
2020-08-12,220.64,214.5,132.1,2408,530964.0,531096.1,139.9,0,0
2020-08-13,222.57,218.23,132.1,2408,529784.08,529916.18,139.9,0,0
2020-08-14,220.5,217.22,132.1,2408,528002.16,528134.26,139.9,0,0
2020-08-17,220.73,215.5,132.1,2408,524438.32,524570.42,139.9,0,0
2020-08-18,218.43,215.44,132.1,2408,520850.4,520982.5,139.9,0,0
2020-08-19,219.43,215.09,132.1,2408,525305.2,525437.3,139.9,0,0
2020-08-20,217.91,213.7,132.1,2408,518924.0,519056.1,139.9,0,0
2020-08-21,220.9,213.2,132.1,2408,524245.68,524377.78,139.9,0,0
2020-08-24,219.76,217.6,132.1,2408,527231.6,527363.7,139.9,0,0
2020-08-25,219.8,216.0,132.1,2408,522511.92,522644.02,139.9,0,0
2020-08-26,217.64,214.82,132.1,2408,523499.2,523631.3,139.9,0,0
2020-08-27,218.08,215.66,132.1,2408,521572.8,521704.9,139.9,0,0
2020-08-28,217.16,215.0,132.1,2408,519020.32,519152.42,139.9,0,0
2020-08-31,217.11,214.57,132.1,2408,518924.0,519056.1,139.9,0,0
2020-09-01,217.37,215.62,132.1,2408,522921.28,523053.38,139.9,0,0
2020-09-02,218.2,212.05,132.1,2408,515312.0,515444.1,139.9,0,0
2020-09-03,215.49,209.7,132.1,2408,506643.2,506775.3,139.9,0,0
2020-09-04,214.6,207.4,132.1,2408,516154.8,516286.9,139.9,0,0
2020-09-07,216.1,212.63,132.1,2408,515143.44,515275.54,139.9,0,0
2020-09-08,214.47,209.03,132.1,2408,508184.32,508316.42,139.9,0,0
2020-09-09,211.91,210.0,132.1,2408,508497.36,508629.46,139.9,0,0
2020-09-10,213.52,209.5,132.1,2408,509051.2,509183.3,139.9,0,0
2020-09-11,215.15,210.94,132.1,2408,516058.48,516190.58,139.9,0,0
2020-09-14,218.5,215.08,132.1,2408,525666.4,525798.5,139.9,0,0
2020-09-15,221.97,218.01,132.1,2408,534262.96,534395.06,139.9,0,0
2020-09-16,224.1,220.81,132.1,2408,534840.88,534972.98,139.9,0,0
2020-09-17,222.22,220.01,132.1,2408,534311.12,534443.22,139.9,0,0
2020-09-18,222.69,221.01,132.1,2408,534913.12,535045.22,139.9,0,0
2020-09-21,222.32,216.55,132.1,2408,527954.0,528086.1,139.9,0,0
2020-09-22,223.0,218.55,132.1,2408,535153.92,535286.02,139.9,0,0
2020-09-23,223.37,220.57,132.1,2408,534094.4,534226.5,139.9,0,0
2020-09-24,223.7,218.52,132.1,2408,529760.0,529892.1,139.9,0,0
2020-09-25,221.71,219.01,132.1,2408,531927.2,532059.3,139.9,0,0
2020-09-28,222.11,220.33,132.1,2408,533299.76,533431.86,139.9,0,0
2020-09-29,221.9,218.1,132.1,2408,529711.84,529843.94,139.9,0,0
2020-09-30,222.7,218.2,132.1,2408,534094.4,534226.5,139.9,0,0
2020-10-01,222.5,219.3,132.1,2408,529808.16,529940.26,139.9,0,0
2020-10-02,205.0,199.5,132.1,2408,487018.0,487150.1,139.9,0,0
2020-10-05,205.5,201.07,132.1,2408,487908.96,488041.06,139.9,0,0
2020-10-06,203.03,200.05,132.1,2408,485187.92,485320.02,139.9,0,0
2020-10-07,202.66,199.91,132.1,2408,484248.8,484380.9,139.9,0,0
2020-10-08,201.76,200.22,132.1,2408,482804.0,482936.1,139.9,0,0
2020-10-09,201.32,197.53,132.1,2408,478614.08,478746.18,139.9,0,0
2020-10-12,200.08,198.0,132.1,2408,478228.8,478360.9,139.9,0,0
2020-10-13,198.8,195.08,132.1,2408,470523.2,470655.3,139.9,0,0
2020-10-14,199.0,195.1,132.1,2408,478276.96,478409.06,139.9,0,0
2020-10-15,198.79,194.0,132.1,2408,470162.0,470294.1,139.9,0,0
2020-10-16,196.21,192.3,132.1,2408,464719.92,464852.02,139.9,0,0
2020-10-19,194.4,192.5,132.1,2408,464744.0,464876.1,139.9,0,0
2020-10-20,197.5,193.1,132.1,2408,475411.44,475543.54,139.9,0,0
2020-10-21,199.97,195.97,132.1,2408,475796.72,475928.82,139.9,0,0
2020-10-22,198.53,195.78,132.1,2408,474303.76,474435.86,139.9,0,0
2020-10-23,200.77,196.62,132.1,2408,482322.4,482454.5,139.9,0,0
2020-10-26,200.5,197.55,132.1,2408,476735.84,476867.94,139.9,0,0
2020-10-27,199.25,195.89,132.1,2408,473653.6,473785.7,139.9,0,0
2020-10-28,196.5,191.01,132.1,2408,464840.32,464972.42,139.9,0,0
2020-10-29,196.5,191.5,132.1,2408,469704.48,469836.58,139.9,0,0
2020-10-30,194.92,192.49,132.1,2408,464527.28,464659.38,139.9,0,0
2020-11-02,196.8,189.27,132.1,2408,472570.0,472702.1,139.9,0,0
2020-11-03,201.76,195.82,132.1,2408,481070.24,481202.34,139.9,0,0
2020-11-05,209.5,202.01,132.1,2408,493664.08,493796.18,139.9,0,0
2020-11-06,205.8,202.43,132.1,2408,493134.32,493266.42,139.9,0,0
2020-11-09,215.4,206.12,132.1,2408,511242.48,511374.58,139.9,0,0
2020-11-10,220.4,211.6,132.1,2408,525401.52,525533.62,139.9,0,0
2020-11-11,224.21,219.2,132.1,2408,534262.96,534395.06,139.9,0,0
2020-11-12,224.02,218.3,132.1,2408,532168.0,532300.1,139.9,0,0
2020-11-13,222.71,219.0,132.1,2408,532168.0,532300.1,139.9,0,0
2020-11-16,225.77,222.56,132.1,2408,539921.76,540053.86,139.9,0,0
2020-11-17,226.08,221.55,132.1,2408,536984.0,537116.1,139.9,0,0
2020-11-18,224.87,222.24,132.1,2408,536261.6,536393.7,139.9,0,0
2020-11-19,222.95,219.0,132.1,2408,531903.12,532035.22,139.9,0,0
2020-11-20,221.5,218.76,132.1,2408,533347.92,533480.02,139.9,0,0
2020-11-23,224.45,219.78,132.1,2408,534022.16,534154.26,139.9,0,0
2020-11-24,226.4,220.7,132.1,2408,542233.44,542365.54,139.9,0,0
2020-11-25,230.18,224.67,132.1,2408,553599.2,553731.3,139.9,0,0
2020-11-26,230.38,226.43,132.1,2408,548686.88,548818.98,139.9,0,0
2020-11-27,230.5,226.8,132.1,2408,553623.28,553755.38,139.9,0,0
2020-11-30,230.45,226.81,132.1,2408,552034.0,552166.1,139.9,0,0
2020-12-01,235.27,229.17,132.1,2408,566289.36,566421.46,139.9,0,0
2020-12-02,238.99,234.2,132.1,2408,573706.0,573838.1,139.9,0,0
2020-12-03,240.39,236.41,577849.83,0,0.0,577849.83,342.17,23164.96,23164.96
2020-12-04,245.89,239.67,577849.83,0,0.0,577849.83,342.17,23164.96,23164.96
2020-12-07,249.78,243.5,577849.83,0,0.0,577849.83,342.17,23164.96,23164.96
2020-12-08,250.57,246.37,577849.83,0,0.0,577849.83,342.17,23164.96,23164.96
2020-12-09,252.0,249.0,577849.83,0,0.0,577849.83,342.17,23164.96,23164.96
2020-12-10,251.8,247.66,577849.83,0,0.0,577849.83,342.17,23164.96,23164.96
2020-12-11,253.81,249.9,577849.83,0,0.0,577849.83,342.17,23164.96,23164.96
2020-12-14,253.7,243.8,577849.83,0,0.0,577849.83,342.17,23164.96,23164.96
2020-12-15,248.75,242.74,577849.83,0,0.0,577849.83,342.17,23164.96,23164.96
2020-12-16,247.0,243.55,577849.83,0,0.0,577849.83,342.17,23164.96,23164.96
2020-12-17,252.3,248.0,577849.83,0,0.0,577849.83,342.17,23164.96,23164.96
2020-12-18,248.98,240.7,577849.83,0,0.0,577849.83,342.17,23164.96,23164.96
2020-12-21,238.84,230.5,554684.87,0,0.0,577849.83,342.17,0,23164.96
2020-12-22,239.99,227.5,554684.87,0,0.0,554684.87,342.17,0,23164.96
2020-12-23,242.89,235.26,554684.87,0,0.0,554684.87,342.17,0,23164.96
2020-12-24,245.0,238.22,554684.87,0,0.0,554684.87,342.17,0,23164.96
2020-12-25,241.85,239.51,554684.87,0,0.0,554684.87,342.17,0,23164.96
2020-12-28,245.99,241.5,554684.87,0,0.0,554684.87,342.17,0,23164.96
2020-12-29,247.59,242.72,554684.87,0,0.0,554684.87,342.17,0,23164.96
2020-12-30,244.38,240.41,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-01-04,248.65,242.0,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-01-05,248.47,243.7,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-01-06,247.84,245.0,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-01-08,253.47,247.3,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-01-11,259.94,249.07,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-01-12,261.98,254.6,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-01-13,259.6,251.02,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-01-14,255.77,249.16,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-01-15,257.35,248.3,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-01-18,255.1,246.6,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-01-19,256.24,251.12,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-01-20,255.2,251.76,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-01-21,255.45,248.55,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-01-22,248.0,241.9,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-01-25,248.5,241.65,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-01-26,247.43,242.72,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-01-27,250.62,243.57,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-01-28,245.63,240.9,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-01-29,244.0,237.32,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-02-01,243.08,238.1,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-02-02,245.64,241.95,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-02-03,245.79,240.25,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-02-04,247.31,241.41,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-02-05,249.5,246.17,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-02-08,251.37,248.58,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-02-09,251.76,246.07,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-02-10,250.59,243.5,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-02-11,245.96,242.83,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-02-12,245.75,238.58,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-02-15,249.77,246.55,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-02-16,250.68,247.7,554684.87,0,0.0,554684.87,342.17,0,23164.96
2021-02-17,251.7,246.11,554684.87,0,0.0,554684.87,342.17,0,23164.96
